PARCEL ID,PARCEL ZIP CODE,Shape__Area
090940008,84040,303.4453125
090940009,84040,318.19140625
090940010,84040,317.2421875
090940011,84040,307.90625
090940012,84040,320.74609375
090940013,84040,264.4140625
090940014,84040,260.2890625
090940015,84040,237.66015625
090940016,84040,202.828125
090940017,84040,322.6875
090940018,84040,316.40625
090940019,84040,322.05859375
090940020,84040,248.51171875
090940021,84040,280.90625
090940022,84040,244.76953125
090940023,84040,278.5078125
090940024,84040,249.44921875
090940025,84040,253.1640625
090940026,84040,254.2734375
090940027,84040,271.671875
090940028,84040,264.6328125
090940029,84040,302.375
090940030,84040,276.0546875
090940031,84040,257.44140625
090940032,84040,326.25
090940033,84040,295.16015625
090940034,84040,257.0
090940035,84040,281.14453125
090940036,84040,240.36328125
090940037,84040,242.265625
090940038,84040,244.11328125
090940039,84040,249.55078125
090940040,84040,223.7890625
090940041,84040,250.81640625
090940042,84040,280.25390625
090940043,84040,217.86328125
090940044,84040,274.69921875
090940045,84040,275.578125
090940046,84040,309.9921875
090940047,84040,5064.9765625
090950003,84040,1842.1640625
090950004,84040,4304.71875
090950005,84040,5146.1171875
090950010,84040,1765.6484375
090950011,84040,1518.9765625
090950013,84040,785.4921875
090950014,84040,577.59765625
090950015,84040,904.25390625
090960002,84040,1651.64453125
090960003,84040,1657.23828125
090960004,84040,176.80859375
090960009,84040,1664.859375
090960010,84040,1661.5703125
090960011,84040,1883.5859375
090960014,84040,3527.078125
090960015,84040,3075.875
090960016,84040,1828.48046875
090960017,84040,1984.6953125
090960019,84040,1887.265625
090960020,84040,1671.78125
090960021,84040,1684.60546875
090960022,84040,1604.0078125
090960023,84040,113.84375
090960024,84040,1391.12109375
090960025,84040,1309.7421875
090960026,84040,130.1484375
090960027,84040,1616.32421875
090960028,84040,1714.9140625
090960029,84040,1232.5078125
090960030,84040,996.296875
090960032,84040,1256.23828125
090960033,84040,1346.421875
090960036,84040,1538.98046875
090960037,84040,1963.2421875
090960038,84040,124.03125
090960040,84040,1451.453125
090960041,84040,122.51953125
090970005,84040,1885.86328125
090970006,84040,1939.39453125
090980046,84040,2256.25390625
090980047,84040,1789.2578125
090980048,84040,1759.97265625
090980049,84040,1675.09375
090980050,84040,2530.12109375
090980051,84040,2031.44140625
090980052,84040,2422.23046875
090980053,84040,1673.8359375
090980054,84040,1661.609375
090980055,84040,1661.90234375
090980056,84040,1687.10546875
090980057,84040,1958.4140625
090980058,84040,1747.2734375
090980059,84040,1872.8359375
090980060,84040,1657.51171875
090980061,84040,1757.77734375
090980062,84040,1638.49609375
090980065,84040,1589.9296875
090980066,84040,1615.52734375
090980069,84040,1711.9765625
090980070,84040,1860.8125
090980071,84040,1701.125
090980072,84040,1656.66796875
090980073,84040,1702.5625
090980074,84040,1660.265625
090980075,84040,1657.57421875
090980076,84040,1635.1328125
090980077,84040,1641.99609375
090980078,84040,1620.80859375
090980079,84040,1633.37109375
090980081,84040,1987.30078125
090980082,84040,1766.82421875
091010001,84041,1028.70703125
091010002,84041,1133.14453125
091010003,84041,1220.29296875
091010004,84041,1121.234375
091010005,84041,1124.46484375
091010006,84041,1127.72265625
091010007,84041,1130.96484375
091010008,84041,1134.19140625
091010009,84041,1137.4453125
091010010,84041,1140.6796875
091010011,84041,1143.9296875
091010012,84041,1147.16015625
091010013,84041,1150.3984375
091010014,84041,1153.640625
091010015,84041,1156.8828125
091010016,84041,1160.12890625
091010017,84041,1163.27734375
091010018,84041,1166.53125
091010019,84041,1169.81640625
091010020,84041,979.56640625
091010021,84041,834.765625
091010022,84041,834.6796875
091010023,84041,992.7890625
091010024,84041,1186.5859375
091010025,84041,1513.3671875
091010026,84041,1369.7265625
091010027,84041,1001.51171875
091010028,84041,938.05859375
091010029,84041,900.0703125
091010030,84041,900.02734375
091010031,84041,900.20703125
091010032,84041,900.1171875
091010033,84041,900.1328125
091010034,84041,900.16796875
091010035,84041,900.21484375
091010036,84041,925.671875
091010037,84041,1319.109375
091010038,84041,962.99609375
091010039,84041,880.13671875
091010040,84041,832.60546875
091010041,84041,810.0625
091010042,84041,810.0859375
091010043,84041,810.08203125
091010044,84041,810.08203125
091010045,84041,810.10546875
091010046,84041,810.0703125
091010047,84041,960.390625
091010048,84041,957.7109375
091010049,84041,832.86328125
091010050,84041,855.28125
091010051,84041,855.28515625
091010052,84041,855.27734375
091010053,84041,855.28125
091010054,84041,846.08203125
091010055,84041,1006.65234375
091010056,84041,873.72265625
091010057,84041,901.6015625
091010058,84041,901.59375
091010059,84041,901.5859375
091010060,84041,901.50390625
091010061,84041,1168.765625
091010062,84041,942.35546875
091010063,84041,765.1875
091010064,84041,765.1953125
091010066,84041,904.16796875
091010068,84041,1106.61328125
091010069,84041,1401.2734375
091010070,84041,1357.16796875
091010071,84041,1013.390625
091010072,84041,1492.39453125
091010073,84041,1033.87109375
091010074,84041,904.875
091010075,84041,809.39453125
091010076,84041,1065.3046875
091010077,84041,888.21484375
091010078,84041,890.3203125
091010079,84041,912.046875
091010080,84041,966.3359375
091010081,84041,765.22265625
091010082,84041,910.37109375
091010083,84041,900.71484375
091010084,84041,900.71875
091010085,84041,900.71484375
091010086,84041,900.73046875
091010087,84041,900.7265625
091010088,84041,963.16015625
091010089,84041,949.92578125
091010090,84041,855.359375
091010091,84041,1093.29296875
091010092,84041,868.83984375
091010093,84041,907.55078125
091010094,84041,900.6796875
091010095,84041,900.68359375
091010096,84041,900.671875
091010097,84041,900.6796875
091010098,84041,885.5390625
091010099,84041,1057.71484375
091010100,84041,1207.65625
091010101,84041,812.77734375
091010102,84041,765.41796875
091010103,84041,765.23828125
091010104,84041,936.0703125
091010105,84041,1699.56640625
091010106,84041,1489.34375
091010107,84041,932.9453125
091010108,84041,938.671875
091010109,84041,1447.91796875
091010110,84041,946.7734375
091010111,84041,937.44140625
091010112,84041,1149.83203125
091010113,84041,1067.19921875
091010115,84041,36.59375
091010116,84041,728.59765625
091020001,84040,1911.0859375
091020002,84040,1924.65625
091020003,84040,1889.44921875
091020005,84040,115.8203125
091030600,84040,1883.6484375
091030601,84040,2142.0546875
091030602,84040,2017.62890625
091030603,84040,2089.3515625
091030604,84040,2062.49609375
091030605,84040,2043.76171875
091030606,84040,2005.91015625
091030607,84040,1963.16015625
091030608,84040,2242.375
091030609,84040,2827.25
091030610,84040,3550.2734375
091030611,84040,4481.51953125
091030612,84040,5129.8046875
091030613,84040,3411.33203125
091030614,84040,1897.26171875
091030615,84040,1622.52734375
091030616,84040,1998.36328125
091030617,84040,1563.30859375
091030618,84040,1688.04296875
091030619,84040,1721.21875
091030620,84040,1676.4921875
091030621,84040,1699.23828125
091030622,84040,1661.08203125
091030623,84040,1667.796875
091030624,84040,1657.66015625
091030625,84040,1768.421875
091030626,84040,2036.2265625
091030627,84040,1831.4609375
091030628,84040,2554.64453125
091030629,84040,2185.9921875
091030630,84040,2189.5703125
091030631,84040,2092.26171875
091040444,84040,2183.21484375
091040445,84040,2682.16796875
091040446,84040,2941.359375
091040447,84040,2489.48046875
091040448,84040,3570.3984375
091040449,84040,3449.7578125
091040450,84040,3314.55078125
091040451,84040,2719.76171875
091040452,84040,3280.69921875
091040453,84040,3129.765625
091040454,84040,2904.62890625
091040455,84040,2817.51953125
091040456,84040,2603.953125
091040457,84040,2285.578125
091040458,84040,2886.42578125
091040459,84040,2463.0078125
091040460,84040,2514.58984375
091040461,84040,2590.3515625
091040462,84040,2665.2734375
091040465,84040,2202.0078125
091040466,84040,2751.76171875
091040467,84040,2763.1015625
091040468,84040,2306.8828125
091040469,84040,2536.71484375
091040470,84040,2227.6640625
091040471,84040,2169.7890625
091040476,84040,1807.10546875
091040477,84040,1827.44140625
091040478,84040,2482.78125
091040479,84040,1784.671875
091040480,84040,1811.078125
091040481,84040,2085.21484375
091040482,84040,1783.85546875
091040483,84040,1742.1640625
091040484,84040,1742.984375
091040485,84040,1741.671875
091040486,84040,1800.0703125
091040487,84040,1929.80859375
091040488,84040,1984.24609375
091040489,84040,1901.01171875
091040490,84040,1939.9296875
091040491,84040,1899.55859375
091040492,84040,1902.76171875
091040493,84040,1892.3671875
091040494,84040,2325.3828125
091040495,84040,2523.8046875
091040496,84040,2222.46484375
091040497,84040,2176.7265625
091040498,84040,2105.95703125
091040499,84040,2009.4765625
091040500,84040,1931.625
091040501,84040,1941.9375
091040502,84040,3540.7109375
091040503,84040,36.484375
091040505,84040,1682.4296875
091040506,84040,86.87890625
091040507,84040,2430.80078125
091040508,84040,89.78515625
091040509,84040,2674.62109375
091040510,84040,100.42578125
091050001,84040,1991.06640625
091050002,84040,1633.16015625
091050003,84040,1987.3671875
091050004,84040,2277.17578125
091050005,84040,1608.4375
091050006,84040,1629.69140625
091050007,84040,1645.47265625
091050008,84040,1623.71484375
091050009,84040,1639.9140625
091060577,84040,1950.89453125
091060578,84040,1937.6171875
091060579,84040,1934.90625
091060580,84040,1924.33203125
091060581,84040,1939.3359375
091060582,84040,1853.12109375
091060583,84040,2209.0390625
091060584,84040,1978.65625
091060585,84040,2508.7265625
091070001,84040,1839.44140625
091070002,84040,2101.4296875
091070003,84040,2138.99609375
091070004,84040,1815.08203125
091070005,84040,2221.21875
091070006,84040,2223.2734375
091070008,84040,1651.63671875
091070012,84040,1816.390625
091070013,84040,1310.09765625
091070014,84040,1206.375
091070015,84040,1259.6796875
091070016,84040,1970.0234375
091070017,84040,1644.88671875
091070018,84040,1970.8984375
091070019,84040,1715.2265625
091070020,84040,2281.4375
091070021,84040,1771.79296875
091070022,84040,1908.80078125
091070023,84040,1483.578125
091070024,84040,1653.6015625
091070026,84040,1388.5390625
091070027,84040,2261.40625
091070028,84040,3206.421875
091070031,84040,2945.3125
091070032,84040,2134.2421875
091070033,84040,1656.6015625
091070034,84040,2476.60546875
091070035,84040,1365.98046875
091070036,84040,2063.9765625
091070039,84040,1239.33203125
091070040,84040,1406.63671875
091070041,84040,1629.67578125
091070042,84040,1702.5859375
091070043,84040,2002.4765625
091070044,84040,1390.53125
091070045,84040,1185.1953125
091070046,84040,1353.0859375
091070047,84040,1696.640625
091070049,84040,2125.47265625
091070050,84040,1972.01953125
091070051,84040,1696.34765625
091070053,84040,1307.046875
091070054,84040,1295.69140625
091070055,84040,1292.5078125
091070056,84040,826.96484375
091070057,84040,2084.02734375
091070059,84040,87.828125
091070060,84040,1516.60546875
091070061,84040,161.34375
091070062,84040,2278.4765625
091080072,84041,1477.39453125
091080073,84041,1390.921875
091080074,84041,1302.85546875
091080075,84041,1470.3203125
091080076,84041,1446.359375
091080077,84041,1422.72265625
091080078,84041,1340.21484375
091080079,84041,1342.08203125
091080080,84041,1313.37109375
091080081,84041,1308.71484375
091080082,84041,1308.68359375
091080083,84041,1308.86328125
091080084,84041,1317.09375
091080085,84041,1308.8984375
091080086,84041,1311.97265625
091080087,84041,1285.84765625
091090301,84040,1745.37109375
091090302,84040,1650.69140625
091090303,84040,1859.04296875
091090304,84040,3327.0546875
091090305,84040,3332.8203125
091090306,84040,3399.10546875
091090307,84040,3269.71484375
091090308,84040,2995.4453125
091090309,84040,2776.59375
091090310,84040,2579.47265625
091090311,84040,2475.71875
091090329,84040,1639.0703125
091090330,84040,1630.2109375
091090331,84040,2253.6171875
091090332,84040,2159.73828125
091100001,84040,1652.875
091100002,84040,1715.25390625
091100003,84040,1852.6875
091100004,84040,1840.80859375
091100005,84040,1720.61328125
091100006,84040,1627.8359375
091100007,84040,1630.578125
091100008,84040,1676.94921875
091100009,84040,1634.828125
091110001,84040,3199.05078125
091110007,84040,976.46875
091110008,84040,855.2109375
091110009,84040,1194.0625
091110010,84040,1222.73046875
091110011,84040,1129.984375
091110014,84040,1439.89453125
091110015,84040,1487.86328125
091110016,84040,986.89453125
091110017,84040,1177.58203125
091110018,84040,1742.6640625
091110021,84040,878.30859375
091110022,84040,1125.3125
091110023,84040,1225.8828125
091110024,84040,1212.84375
091110025,84040,1194.66796875
091110026,84040,1151.77734375
091110032,84040,1076.9453125
091110033,84040,1402.1015625
091110034,84040,1290.421875
091110035,84040,1039.8984375
091110038,84040,1093.47265625
091110039,84040,1223.57421875
091110040,84040,1138.3515625
091110041,84040,1016.34375
091110042,84040,1357.9296875
091110043,84040,1301.94921875
091110044,84040,999.30859375
091110045,84040,1093.046875
091110046,84040,1274.6796875
091110047,84040,1464.1875
091110048,84040,1235.7890625
091110049,84040,1141.9765625
091110051,84040,1064.24609375
091110052,84040,1044.1953125
091110053,84040,993.48046875
091110054,84040,962.25
091110055,84040,1043.7734375
091110059,84040,1967.87890625
091110064,84040,454.328125
091110067,84040,1109.52734375
091110068,84040,1991.53515625
091110069,84040,1631.41796875
091110071,84040,929.88671875
091110072,84040,1063.08203125
091110073,84040,1140.08984375
091110074,84040,548.12890625
091110075,84040,526.04296875
091110076,84040,1075.1875
091110077,84040,36.12890625
091110086,84040,906.1171875
091110088,84040,1160.81640625
091120632,84040,1645.703125
091120633,84040,1664.59765625
091120634,84040,1670.63671875
091120635,84040,1667.1171875
091120636,84040,1685.609375
091120637,84040,1976.65234375
091120638,84040,2607.76953125
091120639,84040,1672.19921875
091120640,84040,1900.9609375
091120641,84040,2474.3125
091120642,84040,1570.80859375
091120644,84040,1796.10546875
091120645,84040,1753.953125
091120646,84040,1752.66796875
091120647,84040,2508.75
091120648,84040,1978.09765625
091120649,84040,2038.4453125
091120650,84040,1771.15234375
091120651,84040,1797.125
091120652,84040,1647.578125
091120653,84040,1631.51171875
091120654,84040,1601.28515625
091120655,84040,1647.33203125
091120656,84040,1637.16015625
091120657,84040,1827.46484375
091120658,84040,1665.9921875
091120659,84040,1663.734375
091120660,84040,1661.40234375
091120661,84040,1665.2265625
091120662,84040,1663.109375
091120663,84040,1938.72265625
091130700,84040,1946.0234375
091130701,84040,1881.93359375
091130702,84040,2005.984375
091130703,84040,1992.41796875
091130704,84040,1832.828125
091130705,84040,1899.83984375
091130706,84040,1919.73046875
091130707,84040,1804.5390625
091130708,84040,1701.59765625
091130709,84040,1651.5078125
091130710,84040,2189.5625
091130711,84040,1651.6875
091130712,84040,1666.1484375
091130713,84040,1629.5546875
091130714,84040,1664.08203125
091130715,84040,1759.39453125
091130716,84040,2418.41796875
091130717,84040,1724.73046875
091130718,84040,1684.640625
091130719,84040,1651.2734375
091130720,84040,1755.22265625
091130721,84040,1812.32421875
091130722,84040,2110.02734375
091140312,84040,2278.13671875
091140313,84040,2124.28515625
091140314,84040,1968.5859375
091140315,84040,1681.99609375
091140316,84040,2194.1484375
091140317,84040,1584.078125
091140318,84040,1627.96875
091140319,84040,1575.89453125
091140320,84040,1622.2109375
091140321,84040,1662.21875
091140322,84040,1635.25
091140323,84040,1621.23046875
091140324,84040,1621.2421875
091140325,84040,1641.3828125
091140326,84040,1643.03515625
091140327,84040,1661.58203125
091140328,84040,1654.17578125
091150001,84040,1076.5
091150002,84040,950.375
091150003,84040,1049.55078125
091150004,84040,865.1875
091150005,84040,1087.5546875
091150006,84040,968.47265625
091150007,84040,852.27734375
091150008,84040,818.46875
091150010,84040,1286.53515625
091150013,84040,851.015625
091150014,84040,858.61328125
091150015,84040,857.58984375
091150016,84040,856.203125
091150017,84040,1399.0390625
091150018,84040,941.7890625
091150019,84040,982.94921875
091150020,84040,1219.86328125
091150021,84040,1188.32421875
091150022,84040,947.81640625
091150023,84040,1073.48828125
091150024,84040,812.87890625
091150025,84040,1163.91796875
091150026,84040,1202.68359375
091150027,84040,1071.37890625
091150028,84040,878.60546875
091150029,84040,855.76171875
091150032,84040,1038.27734375
091150033,84040,1037.94140625
091150034,84040,1061.1875
091150035,84040,1146.1328125
091150036,84040,1145.96484375
091150037,84040,1146.38671875
091150038,84040,1146.80859375
091150039,84040,1147.69921875
091150042,84040,861.4375
091150043,84040,852.64453125
091150044,84040,866.84375
091150045,84040,874.859375
091150046,84040,1057.01953125
091150047,84040,1091.7578125
091150048,84040,895.40625
091150049,84040,898.87109375
091150052,84040,915.01171875
091150053,84040,890.5859375
091150054,84040,855.921875
091150055,84040,870.91796875
091150058,84040,862.25
091150059,84040,862.44921875
091150060,84040,1057.66796875
091150061,84040,888.9296875
091150062,84040,852.89453125
091150063,84040,919.62109375
091150066,84040,92.390625
091150067,84040,860.62890625
091150068,84040,821.7421875
091150069,84040,854.21875
091180003,84040,9821.50390625
091180006,84040,5597.4296875
091180007,84040,7174.0546875
091180008,84040,4636.1015625
091180009,84040,3977.859375
091180016,84040,689.53515625
091180017,84040,540.13671875
091180045,84040,1963.9765625
091190023,84040,713.85546875
091200001,84040,1844.92578125
091200002,84040,1653.44921875
091200003,84040,1916.265625
091200004,84040,2242.25
091200005,84040,1988.64453125
091200009,84040,6308.640625
091200010,84040,6310.6015625
091200011,84040,6713.046875
091200018,84040,6363.32421875
091200020,84040,6351.14453125
091200022,84040,5875.65234375
091200023,84040,874.578125
091200024,84040,6316.45703125
091200025,84040,5539.96484375
091200026,84040,892.3125
091210408,84040,1810.8359375
091210409,84040,1661.45703125
091210410,84040,1657.6015625
091210411,84040,1587.51171875
091210412,84040,2291.29296875
091210414,84040,1829.6015625
091210415,84040,1682.00390625
091210416,84040,1643.2421875
091210417,84040,1633.10546875
091210418,84040,1720.57421875
091210419,84040,1648.0546875
091210420,84040,1658.671875
091220029,84040,1610.296875
091220030,84040,1622.75
091220033,84040,1722.33984375
091220034,84040,1660.73046875
091220035,84040,1640.68359375
091220036,84040,1697.421875
091220037,84040,1701.3203125
091220038,84040,1673.04296875
091220039,84040,2008.43359375
091220040,84040,1887.0546875
091220041,84040,1872.75390625
091220042,84040,1944.31640625
091220043,84040,2211.96484375
091220044,84040,3595.984375
091220045,84040,2203.1015625
091220046,84040,1614.4609375
091220048,84040,1587.1015625
091220049,84040,70.13671875
091230417,84040,1521.55859375
091230418,84040,1295.7109375
091230419,84040,1307.5546875
091230420,84040,1331.015625
091230421,84040,1365.15234375
091230422,84040,1499.203125
091230423,84040,1424.87890625
091230424,84040,1797.0
091230425,84040,1711.89453125
091230426,84040,1429.6484375
091230427,84040,1312.6875
091230428,84040,1304.234375
091230429,84040,1298.38671875
091230430,84040,1319.16015625
091230431,84040,1495.6171875
091240002,84040,3044.7890625
091240003,84040,3724.359375
091240004,84040,1633.99609375
091240005,84040,2177.6640625
091240006,84040,2195.0078125
091240007,84040,2425.49609375
091240008,84040,2711.1328125
091240009,84040,3173.203125
091240010,84040,2049.171875
091240011,84040,2233.69140625
091240012,84040,2562.546875
091240013,84040,2141.96875
091240014,84040,1829.84765625
091240015,84040,1733.57421875
091240016,84040,1792.8984375
091240017,84040,1919.578125
091240018,84040,1722.94140625
091240019,84040,1947.26953125
091240023,84040,3912.26953125
091240024,84040,1616.421875
091240025,84040,70.37890625
091240026,84040,2427.8984375
091250001,84040,1639.82421875
091250003,84040,2411.98828125
091250004,84040,1817.34765625
091250005,84040,1558.16015625
091250006,84040,1703.83203125
091250007,84040,1781.55078125
091250010,84040,2023.89453125
091250011,84040,2195.265625
091250012,84040,2251.19140625
091250013,84040,2438.640625
091250014,84040,163.58203125
091260001,84040,1463.72265625
091260003,84040,2267.30859375
091260004,84040,2259.57421875
091260005,84040,1402.76171875
091260006,84040,1312.13671875
091260007,84040,1306.4609375
091260008,84040,1283.8828125
091260009,84040,1329.52734375
091260010,84040,1299.95703125
091260011,84040,1302.5703125
091260012,84040,1292.1796875
091260013,84040,1320.1875
091260014,84040,1306.98828125
091260015,84040,1287.11328125
091260016,84040,1368.6171875
091260017,84040,1374.99609375
091260018,84040,1293.68359375
091260019,84040,1304.515625
091260020,84040,1299.1875
091260021,84040,1305.01953125
091260022,84040,1291.45703125
091260023,84040,1294.73046875
091260024,84040,1306.20703125
091260025,84040,1306.81640625
091260026,84040,1365.5625
091260027,84040,1169.5703125
091260028,84040,1482.25390625
091260029,84040,1311.63671875
091260030,84040,1306.33203125
091260031,84040,1310.984375
091260032,84040,1310.22265625
091260033,84040,1309.1015625
091260034,84040,1310.28515625
091260035,84040,1307.55078125
091260036,84040,1310.3984375
091260037,84040,1313.30078125
091260038,84040,1310.62890625
091260039,84040,1307.58984375
091260040,84040,1314.65625
091260041,84040,1313.55078125
091260042,84040,1310.75
091260043,84040,1307.94140625
091260044,84040,1497.9375
091260045,84040,1516.75
091260046,84040,1307.75
091260047,84040,1475.328125
091260048,84040,1462.71484375
091270047,84040,1572.078125
091270048,84040,1745.98046875
091270049,84040,1820.19140625
091270050,84040,2201.4296875
091270051,84040,2254.84765625
091270052,84040,2353.109375
091270053,84040,1833.71875
091270054,84040,1785.2578125
091270055,84040,1689.05078125
091270056,84040,1735.32421875
091270057,84040,1726.4453125
091270058,84040,1690.328125
091270059,84040,1750.921875
091270060,84040,1770.88671875
091270061,84040,1942.875
091270062,84040,2144.58203125
091270063,84040,2347.37890625
091270064,84040,2575.6796875
091270065,84040,2595.515625
091270066,84040,2322.80859375
091270067,84040,1879.56640625
091270068,84040,1583.25390625
091270069,84040,1645.328125
091270070,84040,1623.87109375
091270071,84040,1703.08203125
091280422,84040,1601.42578125
091280423,84040,1628.78125
091280424,84040,1608.90234375
091280425,84040,1608.91015625
091280426,84040,1691.5
091280427,84040,1873.58203125
091280428,84040,1798.31640625
091280429,84040,1724.35546875
091280430,84040,1676.140625
091280431,84040,1665.9296875
091280432,84040,1649.0703125
091280433,84040,1670.14453125
091280434,84040,1655.19921875
091280435,84040,1899.99609375
091280436,84040,122.61328125
091280437,84040,269.47265625
091290436,84040,1945.11328125
091290437,84040,1871.046875
091290438,84040,1816.10546875
091290439,84040,1845.08203125
091290440,84040,1800.58984375
091290441,84040,3104.13671875
091290442,84040,1925.84375
091290443,84040,1733.91796875
091300012,84040,1742.73828125
091300014,84040,4063.58984375
091300015,84040,2001.83203125
091300016,84040,1657.35546875
091300017,84040,1594.375
091300018,84040,1622.375
091300019,84040,1638.69921875
091300020,84040,1722.83984375
091300021,84040,1698.66796875
091300022,84040,1687.1484375
091300023,84040,1711.265625
091300024,84040,1714.4921875
091300025,84040,1628.8125
091300026,84040,2240.2734375
091310101,84040,1029.6875
091310102,84040,1061.34765625
091310103,84040,1116.59765625
091310104,84040,993.75390625
091310105,84040,1381.02734375
091310107,84040,1283.11328125
091310108,84040,950.5625
091310109,84040,1184.84375
091310110,84040,1033.7890625
091310111,84040,882.515625
091310112,84040,815.94140625
091310114,84040,69.9609375
091320001,84040,1725.61328125
091320002,84040,1657.640625
091320003,84040,1667.37109375
091320004,84040,1674.96484375
091320005,84040,1844.56640625
091320006,84040,1607.4375
091320007,84040,1602.953125
091320008,84040,1612.88671875
091320009,84040,1664.7421875
091320010,84040,1652.34765625
091320011,84040,1739.921875
091330114,84041,1012.6796875
091330115,84041,906.93359375
091330116,84041,887.69921875
091330117,84041,915.828125
091330118,84041,903.20703125
091330119,84041,946.38671875
091330120,84041,944.7890625
091330121,84041,908.19921875
091330122,84041,1171.48046875
091330123,84041,1025.49609375
091330124,84041,901.9921875
091330125,84041,835.94921875
091330126,84041,1074.44140625
091330127,84041,813.1640625
091330128,84041,1317.15234375
091330129,84041,881.828125
091330130,84041,1302.08984375
091330131,84041,1238.85546875
091330132,84041,1077.984375
091330133,84041,956.828125
091330134,84041,890.484375
091330135,84041,842.06640625
091330136,84041,841.2421875
091330137,84041,882.76953125
091330138,84041,945.79296875
091330139,84041,910.91796875
091330140,84041,901.921875
091330141,84041,901.91796875
091330142,84041,935.0703125
091330143,84041,920.359375
091330144,84041,962.82421875
091330145,84041,918.890625
091330146,84041,938.1953125
091330147,84041,938.8125
091330148,84041,1001.3359375
091330149,84041,989.92578125
091330150,84041,878.609375
091330151,84041,859.1640625
091330152,84041,886.3984375
091330153,84041,886.9453125
091330154,84041,881.7890625
091330155,84041,914.6171875
091330156,84041,831.46875
091330157,84041,869.35546875
091330158,84041,861.671875
091330159,84041,1000.15625
091340723,84040,1447.2109375
091340724,84040,1271.29296875
091340725,84040,1682.03125
091340726,84040,1346.37109375
091340727,84040,1343.6640625
091340728,84040,1339.765625
091340729,84040,1334.44140625
091340730,84040,1347.8984375
091340731,84040,1696.23046875
091340732,84040,1613.1015625
091340733,84040,1617.5234375
091340734,84040,1307.921875
091340735,84040,1324.0234375
091340736,84040,1418.1796875
091340737,84040,1629.765625
091340738,84040,1495.515625
091340739,84040,1292.7578125
091340740,84040,1332.90234375
091340741,84040,1371.51953125
091340742,84040,1401.67578125
091340743,84040,1320.8828125
091340744,84040,1390.21484375
091340745,84040,356.1875
091350745,84040,1357.53125
091350746,84040,1350.12890625
091350747,84040,1365.90234375
091350748,84040,1377.5859375
091350749,84040,1562.4296875
091350750,84040,1414.4375
091350751,84040,1407.95703125
091350752,84040,1377.84375
091350753,84040,1408.8671875
091350754,84040,1425.30859375
091350755,84040,1457.375
091350757,84040,1361.37890625
091360401,84040,2807.84375
091360402,84040,1944.7734375
091360403,84040,1939.1328125
091360404,84040,1913.1015625
091360405,84040,1950.91015625
091360406,84040,1951.6875
091360407,84040,2244.5703125
091370444,84040,1630.36328125
091370445,84040,1682.12109375
091370446,84040,1690.2734375
091370447,84040,1656.55078125
091370448,84040,1642.05859375
091370449,84040,1758.90625
091370450,84040,1633.140625
091370451,84040,1611.8671875
091370452,84040,1640.47265625
091370453,84040,1621.953125
091380454,84040,1621.0859375
091380455,84040,1665.77734375
091380456,84040,2547.8984375
091380457,84040,1654.58984375
091380458,84040,1615.421875
091380460,84040,1893.49609375
091380461,84040,1640.02734375
091380462,84040,1937.5234375
091380464,84040,256.8828125
091380465,84040,243.859375
091390001,84040,1175.64453125
091390002,84040,1088.55078125
091390003,84040,1182.62890625
091390004,84040,1019.9609375
091390005,84040,1010.79296875
091390006,84040,1013.09765625
091390007,84040,1009.46875
091390008,84040,1008.94140625
091390009,84040,1009.03515625
091390010,84040,1007.41015625
091390011,84040,1006.56640625
091390012,84040,1009.93359375
091390013,84040,1012.1640625
091390014,84040,1012.65625
091390015,84040,1013.15234375
091390016,84040,1009.59375
091390017,84040,1021.3671875
091390018,84040,1089.98828125
091390019,84040,1284.8515625
091400020,84040,1031.12109375
091400021,84040,1078.48828125
091400022,84040,1026.2734375
091400023,84040,981.265625
091400024,84040,983.7734375
091400025,84040,983.83984375
091400026,84040,978.015625
091400027,84040,982.42578125
091400028,84040,981.05078125
091400029,84040,1001.66796875
091400030,84040,1012.75390625
091400031,84040,1008.8125
091400032,84040,1013.203125
091400033,84040,1014.2734375
091400034,84040,1321.08984375
091400035,84040,1217.34765625
091400036,84040,1418.2421875
091400037,84040,997.71484375
091400038,84040,1146.109375
091400039,84040,1011.1171875
091400040,84040,1009.91796875
091400041,84040,1006.3046875
091400042,84040,1000.421875
091400043,84040,1005.94140625
091400044,84040,1004.77734375
091400045,84040,1131.2109375
091400046,84040,1144.01953125
091400047,84040,1114.95703125
091400048,84040,1105.61328125
091400049,84040,994.26171875
091400052,84040,1436.140625
091400053,84040,1380.9921875
091400054,84040,1053.703125
091400055,84040,1351.1796875
091400056,84040,1511.20703125
091400057,84040,1008.81640625
091410056,84040,1010.64453125
091410057,84040,1010.6328125
091410058,84040,1010.6484375
091410059,84040,1010.6484375
091410060,84040,1088.421875
091410061,84040,1088.3359375
091410062,84040,1010.59765625
091410063,84040,1010.6015625
091410064,84040,1010.58984375
091410065,84040,1010.5390625
091410066,84040,982.75390625
091410067,84040,982.7578125
091410068,84040,982.7578125
091410069,84040,982.75
091410070,84040,1010.59375
091410071,84040,1010.7265625
091410072,84040,1010.73046875
091410073,84040,1010.71484375
091410074,84040,1010.72265625
091410075,84040,1088.30078125
091410076,84040,1010.5390625
091410077,84040,1010.58984375
091410078,84040,1010.55859375
091410079,84040,1010.58203125
091410080,84040,1010.5390625
091410081,84040,1010.5
091410082,84040,1010.58203125
091410083,84040,1010.52734375
091410084,84040,1010.50390625
091410085,84040,1010.62109375
